company,file,window_end_index,S0,sigma,option_price,future_price,pct_change,abs_pct_change
general,general_mills_us_d.csv,5466,17.9179,0.2286146698350992,1.929390876742664,16.074,-21.05877852171662,21.05877852171662
general,general_mills_us_d.csv,5214,15.2004,0.2321953623666607,1.6577244280011385,17.8656,6.627954343299268,6.627954343299268
general,general_mills_us_d.csv,4962,15.0278,0.2356365428433293,1.6588114523321211,15.227,-9.712742066916782,9.712742066916782
general,general_mills_us_d.csv,4710,14.8326,0.2345790436891448,1.6312253147743965,14.9548,-10.17370733906662,10.17370733906662
general,general_mills_us_d.csv,4458,13.5212,0.2352838087145812,1.490672254515255,14.3889,-4.607374009076531,4.607374009076531
general,general_mills_us_d.csv,4206,9.43221,0.2343655471521983,1.0365383981400198,13.5025,32.16374107298269,32.16374107298269
general,general_mills_us_d.csv,3954,12.7364,0.2362729869607272,1.409001345017911,9.47066,-36.70378870809577,36.70378870809577
general,general_mills_us_d.csv,3702,10.8472,0.2396491719989444,1.214105130330693,12.6683,5.595866856601764,5.595866856601764
general,general_mills_us_d.csv,3450,9.69448,0.2435037819877475,1.0994744267797485,10.994,2.063499777401687,2.063499777401687
general,general_mills_us_d.csv,3198,7.65728,0.2473349055488575,0.8797292328245949,9.66096,14.6781986185095,14.6781986185095
general,general_mills_us_d.csv,2946,7.82007,0.2452966069382313,0.8922926645205269,7.91867,-10.149431712510598,10.149431712510598
general,general_mills_us_d.csv,2694,7.75559,0.249253436940075,0.8967548890417945,7.63894,-13.066767183951116,13.066767183951116
general,general_mills_us_d.csv,2442,8.42253,0.2523629134183902,0.9839588869226956,7.75559,-19.600985534307338,19.600985534307338
general,general_mills_us_d.csv,2190,8.23439,0.2576843197527637,0.9788584934272312,8.51699,-8.455495712824277,8.455495712824277
general,general_mills_us_d.csv,1938,5.87447,0.2576563915600945,0.6982611277993196,8.55525,33.74804658463964,33.74804658463964
general,general_mills_us_d.csv,1686,3.94563,0.2569566443118943,0.4679285613360273,5.85721,36.58861673963278,36.58861673963278
general,general_mills_us_d.csv,1434,3.1165,0.2685461046645764,0.3835121255357328,3.95214,14.507552525726531,14.507552525726531
